id,name,sku,description,price,special_price,erpstock_label,manufacturer_label
60320,Pc de Bureau Gamer MYTEK AMD RYZEN5 16G RTX 5060 8G,NITRO-8400-5060,"Processeur: AMD Ryzen™ 5 8400F ( 4.2 GHz up to 4.7 GHz Turbo max , 16Mo Mémoire cache, Hexa-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go ( 2 X 8 Go ) 4800Mhz DDR5 - Disque Dur: MSI SSD SPATIUM M371 M 2 NVME Gen3x4 1To R2350-W1700 - Carte mère: MSI PRO A620ME mATX - Carte Graphique: MSI GeForce RTX 5060 8G VENTUS 2X OC - Refroidisseur CPU: ARGUS AIR-COOLER INTERTECH 4P90 - Boîtier Gamer MSI MAG FORGE M100R / Micro-ATX / 4 ventilo ARGB + Controlleur - MSI BLOC D'ALIMENTATION MAG A550BNL 550W BRONZE - Dimensions: 388 x 200 x 423 mm - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",3069,,Sur commande 48h,POWERED-BY-MSI-ADVANCED
62965,Pc de Bureau Gamer MYTEK i7 12è Gén 16G RTX 5050 8G,VIKING-12700-5050-1T,"Processeur: Intel Core i7-12700KF (Up to 5.00 GHz Turbo max , 25Mo Mémoire cache, 12-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go ( 2 X 8 Go ) 3200Mhz DDR4 - Disque Dur: MSI SSD SPATIUM M450 M.2 NVME Gen4x4 1To R3600-W3000 - Carte mère: MSI PRO B760M-P DDR4 m-ATX - Carte graphique: MSI GeForce RTX 5050 8G SHADOW 2X OC - Boîtier Gamer MSI MAG FORGE 120A AIRFLOW / ATX / 6 ventilos Auto RGB - Bloc d'alimentation MSI MAG A500DN 80+Standard - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",3069,,Sur commande 48h,MYTEK
60350,Pc de Bureau Gamer MYTEK i5 14è Gén 32Go RTX 5060 8G,NITRO-14400-5060-32G,"Processeur: Intel Core i5 14400F (Up to 4.7 GHz Turbo max , 20Mo Mémoire cache, 10-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: 32 Go ( 2 X 16 Go ) 3200Mhz DDR4 - Disque Dur: MSI SSD SPATIUM M371 M 2 NVME Gen3x4 1To R2350-W1700 - Carte mère: MSI PRO H610M-E DDR4 mATX - Carte Graphique: MSI GeForce RTX 5060 8G VENTUS 2X OC - Boîtier Gamer MSI MAG FORGE M100R / Micro-ATX / 4 ventilo ARGB + Controlleur - MSI BLOC D'ALIMENTATION MAG A550BNL 550W BRONZE - Dimensions: 388 x 200 x 423 mm - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",3079,,Sur commande 48h,POWERED-BY-MSI-ADVANCED
60810,Pc de Bureau Gamer MYTEK i5 12è Gén 32Go RTX 5060 Ti 8G,NITRO-12400-5060Ti-32G,"Processeur: Intel Core i5-12400F (Up to 4.40 GHz Turbo max , 18Mo Mémoire cache, Hexa-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 32 Go ( 2 X 16 Go ) 3200Mhz DDR4 - Disque Dur: MSI SSD SPATIUM M371 M 2 NVME Gen3x4 1To R2350-W1700 - Carte mère: MSI PRO H610M-E DDR4 mATX - Carte Graphique: MSI GeForce RTX 5060 Ti 8G VENTUS 2X OC PLUS - Refroidisseur CPU: COOLER MASTER AIR-COOLER I70C LGA1700 TDP 95W - Boîtier Gamer MSI MAG FORGE 120A AIRFLOW / ATX / 6 ventilos Auto RGB - MSI BLOC D'ALIMENTATION MAG A600DN 80+WHITE - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",3129,,Sur commande 48h,POWERED-BY-MSI-ESSENTIAL
59160,Pc de Bureau Gamer MYTEK i5 12è Gén 16Go RTX 5060 Ti 16G,NITRO-12400-16G5060Ti,"Processeur: Intel Core i5-12400F ( 2.50 GHz up to 4.40 GHz Turbo max , 18Mo Mémoire cache, Hexa-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go ( 2 X 8 Go ) 3200Mhz DDR4 - Disque Dur: MSI SPATIUM M450 M.2 NVME Gen4x4 1To R3600-W3000 - Carte mère: MSI PRO H610M-E DDR4 mATX - Carte Graphique: MSI GeForce RTX 5060 Ti 16G SHADOW 2X OC PLUS - Boîtier Gamer MSI MAG FORGE M100R / Micro-ATX / 4 ventilo ARGB + Controlleur - Alimentation MSI MAG A650BNL 650W BRONZE - Dimensions: 388 x 200 x 423 mm - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",3169,,Sur commande 48h,POWERED-BY-MSI-ESSENTIAL
60331,Pc de Bureau Gamer MYTEK AMD RYZEN 5 16Go RTX5060 8G,NITRO-7600-5060,"Processeur: AMD Ryzen™ 5 7600 (3,8 GHz up to 5,1 GHz Tubro max , 32Mo Mémoire cache, Hexa-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go ( 2 X 8 Go ) 4800Mhz DDR5 - Disque Dur: MSI SSD SPATIUM M371 M 2 NVME Gen3x4 1To R2350-W1700 - Carte mère: MSI PRO A620ME mATX - Carte Graphique: MSI GeForce RTX 5060 8G VENTUS 2X OC - Refroidisseur CPU: AMD Wraith Stealth - Boîtier Gamer MSI MAG FORGE M100R / Micro-ATX / 4 ventilo ARGB + Controlleur - MSI BLOC D'ALIMENTATION MAG A550BNL 550W BRONZE - Dimensions: 388 x 200 x 423 mm - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",3249,,Sur commande 48h,POWERED-BY-MSI-ESSENTIAL
65691,Pc de Bureau Gamer MYTEK AMD RYZEN 5 16Go RTX5060 8Go,SNOWOLF-7600-5060-1T,"Processeur: AMD Ryzen™ 5 7600 ( 3,8 GHz up to 5,1 GHz Turbo max , 32Mo Mémoire cache, Hexa-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go ( 2 X 8 Go ) 4800Mhz DDR5 - Disque Dur: MSI SSD SPATIUM M470 Pro M.2 NVME Gen4x4 1To R6000-W4500 - Carte mère: MSI A620M-E PRO - Carte graphique: MSI RTX 5060 8Go VENTUS 2X OC - Boîtier Gamer MSI MAG FORGE M100R WHITE / Micro-ATX / 4 ventilo ARGB + Controlleur - Alimentation MSI MAG A550BNL 550W BRONZE - Couleur: Blanc - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",3269,,Sur commande 48h,POWERED-BY-MSI-ADVANCED
60816,Pc de Bureau Gamer MYTEK i5 14è Gén 32Go RTX 5060 Ti 8G,NITRO-14400-5060Ti-32G,"Processeur: Intel Core i5 14400F (Up to 4.7 GHz Turbo max , 20Mo Mémoire cache, 10-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: 32 Go ( 2 X 16 Go ) 3200Mhz DDR4 - Disque Dur: MSI SSD SPATIUM M371 M 2 NVME Gen3x4 1To R2350-W1700 - Carte mère: MSI PRO H610M-E DDR4 mATX - Carte Graphique: MSI GeForce RTX 5060 Ti 8G VENTUS 2X OC PLUS - Boîtier MSI MAG FORGE M100R / Micro-ATX / 4 ventilo ARGB + Controlleur - MSI BLOC D'ALIMENTATION MAG A600DN 80+WHITE - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",3289,,Sur commande 48h,POWERED-BY-MSI-ESSENTIAL
59171,Pc de Bureau Gamer MYTEK i5 14è Gén 16Go RTX 5060 Ti 16G,NITRO-14400-16G5060Ti,"Processeur: Intel Core i5-14400F (Up to 4,7 GHz Turbo max , 20Mo Mémoire cache, 10-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go ( 2 X 8 Go ) 3200Mhz DDR4 - Disque Dur: MSI SSD SPATIUM M371 M 2 NVME Gen3x4 1To R2350-W1700 - Carte mère: MSI PRO H610M-E DDR4 mATX - Carte Graphique: MSI GeForce RTX 5060 Ti 16G VENTUS 2X PLUS - Boîtier Gamer MSI MAG FORGE M100R / Micro-ATX / 4 ventilo ARGB + Controlleur - Alimentation MSI MAG A650BN 650W BRONZE - Dimensions: 388 x 200 x 423 mm - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",3319,,Sur commande 48h,POWERED-BY-MSI-ESSENTIAL
60273,Pc de Bureau Gamer MYTEK i7 12è Gén 16Go RTX 5060 8G,NITRO-12700-5060,"Processeur: Intel Core i7-12700F (Up to 4.90 GHz Turbo max , 25Mo Mémoire cache, 12-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go ( 2 X 8 Go ) 3200Mhz DDR4 - Disque Dur: MSI SSD SPATIUM M371 M 2 NVME Gen3x4 1To R2350-W1700 - Carte mère: MSI PRO B760MP DDR4 mATX - Carte Graphique: MSI GeForce RTX 5060 8G VENTUS 2X OC - Refroidisseur CPU: COOLER MASTER AIR-COOLER HYPER 212 SPECTRUM V3 LGA1700/AM5 TDP 200W - Boîtier Gamer MSI MAG FORGE M100R / Micro-ATX / 4 ventilo ARGB + Controlleur - MSI BLOC D'ALIMENTATION MAG A550BNL 550W BRONZE - Dimensions: 388 x 200 x 423 mm - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",3409,,Sur commande 48h,POWERED-BY-MSI-ESSENTIAL
